348;109;202;229;land;false;mountain;10
349;179;221;246;land;false;plains;7
350;110;234;206;land;false;plains;7
351;190;166;210;land;false;plains;7
352;62;247;254;land;false;jungle;7
353;214;195;175;land;false;jungle;7
354;217;224;252;land;false;plains;10
355;189;219;136;land;false;forest;5
356;226;187;208;land;false;forest;5
357;243;204;100;land;false;forest;5
358;230;228;169;land;true;forest;5
359;195;134;205;land;false;jungle;10
360;234;81;210;land;true;jungle;10
361;229;162;170;land;false;plains;5
362;250;230;230;land;true;plains;5
363;93;199;218;land;false;mountain;7
364;193;206;179;land;false;desert;2
365;112;226;236;land;false;desert;2
366;72;243;214;land;false;desert;2
367;162;193;155;land;false;desert;2
368;227;206;138;land;false;desert;2
369;236;173;221;land;false;desert;2
370;198;109;253;land;false;desert;2
371;207;211;117;land;false;desert;2
372;215;58;251;land;false;plains;3
373;233;207;127;land;false;plains;3
374;165;240;161;land;true;plains;3
375;203;203;206;land;true;plains;3
376;89;229;249;land;true;plains;3
377;187;97;245;land;false;plains;3
378;216;153;194;land;false;plains;3
379;145;210;220;land;false;plains;3
380;252;150;214;land;false;plains;3
381;248;194;224;land;false;plains;8
382;185;253;199;land;false;plains;8
383;144;251;209;land;false;plains;8
384;106;171;235;land;false;forest;8
385;222;177;222;land;false;forest;8
386;242;247;141;land;false;forest;2
387;141;191;184;land;true;plains;8
388;164;138;201;land;false;plains;8
389;241;130;213;land;false;plains;8
390;200;105;232;land;true;plains;8
391;227;225;248;land;false;plains;8
392;217;194;135;land;false;plains;8
393;238;94;208;land;false;plains;8
394;198;164;200;land;false;plains;8
395;247;160;122;land;false;plains;8
396;252;231;230;land;false;plains;8
397;204;233;237;land;false;plains;8
398;232;247;192;land;false;plains;8
399;253;73;211;land;false;plains;8
400;203;210;157;land;false;plains;8
401;249;177;120;land;false;desert;10
402;165;137;247;land;true;forest;1
403;190;229;107;land;true;forest;1
404;185;228;172;land;false;jungle;10
405;186;115;234;land;true;jungle;10
406;241;63;231;land;false;mountain;3
407;78;186;240;land;false;forest;2
408;195;132;232;land;true;plains;1
409;235;206;73;land;false;plains;1
410;203;252;151;land;false;desert;4
411;164;249;123;land;false;desert;4
412;221;228;114;land;false;desert;4
413;56;242;221;land;false;desert;4
414;221;138;183;land;false;desert;4
415;181;233;211;land;false;desert;4
416;203;161;243;land;false;desert;4
417;250;113;208;land;false;desert;4
418;205;123;192;land;false;desert;4
419;194;212;250;land;false;desert;4
420;220;246;214;land;false;desert;4
421;242;177;117;land;false;desert;4
422;223;247;39;land;false;desert;4
423;195;244;253;land;false;desert;4
424;148;253;101;land;false;desert;4
425;110;200;215;land;false;desert;4
426;98;250;202;land;false;desert;4
427;141;249;129;land;false;desert;4
428;229;233;160;land;false;desert;4
429;182;252;253;land;false;desert;4
430;236;174;120;land;false;desert;4
431;216;177;148;land;false;desert;4
432;252;43;235;land;false;forest;1
433;231;195;231;land;false;forest;1
434;245;162;117;land;false;forest;1
435;248;161;230;land;false;forest;1
436;230;245;204;land;false;forest;1
437;96;189;223;land;false;forest;1
438;182;242;157;land;false;forest;1
439;228;214;223;land;false;forest;1
440;221;169;242;land;false;forest;1
441;211;214;250;land;false;forest;1
442;215;178;208;land;false;forest;1
443;228;84;208;land;false;jungle;7
444;239;226;109;land;false;jungle;7
445;244;174;141;land;false;jungle;7
446;233;249;108;land;false;jungle;7
447;153;229;219;land;false;jungle;7
448;167;185;185;land;false;jungle;7
449;241;224;205;land;false;jungle;7
450;254;64;250;land;false;jungle;7
451;213;150;188;land;false;jungle;7
452;237;97;211;land;false;jungle;7
453;160;142;233;land;false;jungle;7
454;220;161;212;land;false;jungle;7
455;201;110;237;land;false;plains;10
456;210;232;210;land;false;plains;10
457;183;186;252;land;false;plains;2
458;224;133;206;land;false;plains;2
459;253;232;164;land;false;desert;2
460;231;166;132;land;false;mountain;2
461;205;164;227;land;false;jungle;10
462;190;181;194;land;false;jungle;10
463;109;249;186;land;false;jungle;10
464;182;202;147;land;false;forest;1
465;219;77;226;land;false;forest;1
466;192;196;168;land;false;forest;1
467;217;173;224;land;false;forest;1
468;106;178;229;land;false;forest;1
469;113;199;217;land;true;forest;1
470;159;162;209;land;true;forest;1
471;226;251;126;land;false;forest;1
472;249;234;159;land;false;forest;1
473;186;75;248;land;false;forest;1
474;243;149;159;land;false;forest;1
475;176;133;221;land;true;forest;1
476;235;152;212;land;false;forest;1
477;194;76;248;land;false;plains;10
478;235;152;213;land;false;desert;4
479;166;232;148;land;false;desert;4
480;236;175;221;land;false;desert;4
481;252;191;177;land;false;desert;4
482;239;135;225;land;false;desert;4
483;220;198;239;land;false;desert;4
484;228;106;170;land;false;desert;4
485;167;157;176;land;false;desert;4
486;214;212;210;land;false;desert;4
487;129;244;181;land;false;desert;4
488;210;84;223;land;false;desert;4
489;170;228;183;land;false;desert;4
490;151;224;198;land;false;desert;4
491;166;144;214;land;false;desert;4
492;117;233;244;land;false;desert;4
493;222;237;251;land;false;desert;4
494;214;139;253;land;false;desert;4
495;199;133;195;land;false;desert;4
496;228;248;29;land;false;desert;4
497;246;183;198;land;false;desert;4
498;156;254;218;land;false;desert;4
499;225;145;165;land;false;desert;4
500;145;171;232;land;false;forest;3
501;212;221;212;land;true;forest;3
502;225;248;220;land;false;jungle;7
503;82;241;238;land;false;jungle;7
504;199;185;174;land;false;jungle;7
505;143;171;234;land;false;jungle;7
506;189;235;166;land;false;jungle;7
507;75;197;245;land;false;jungle;7
508;230;167;160;land;false;jungle;7
509;132;232;195;land;true;forest;10
510;155;225;136;land;true;forest;10
511;251;198;121;land;true;forest;10
512;220;104;190;land;false;forest;10
513;117;189;195;land;false;forest;10
514;250;148;102;land;false;forest;10
515;213;112;252;land;false;plains;2
516;249;236;228;land;false;plains;2
517;183;175;252;land;false;plains;2
518;94;194;215;land;false;jungle;7
519;67;212;238;land;false;jungle;7
520;155;243;151;land;false;jungle;7
521;220;236;220;land;false;jungle;7
522;143;243;235;land;false;jungle;7
523;177;215;131;land;false;jungle;7
524;211;212;235;land;false;jungle;7
525;167;212;223;land;true;plains;6
526;236;112;164;land;false;plains;6
527;235;217;161;land;false;plains;6
528;117;156;248;land;false;forest;6
529;239;144;237;land;false;forest;6
530;253;216;40;land;true;forest;6
531;233;162;150;land;false;forest;6
532;192;170;200;land;false;forest;6
533;210;88;234;land;false;forest;6
534;174;251;93;land;false;forest;6
535;112;209;237;land;false;forest;6
536;21;245;237;land;false;forest;6
537;244;252;95;land;true;plains;11
538;153;201;158;land;true;plains;11
539;113;245;200;land;true;plains;11
540;214;73;222;land;true;plains;11
541;230;204;164;land;false;plains;11
542;233;166;189;land;true;plains;11
543;174;179;163;land;true;plains;4
544;83;248;177;land;false;plains;4
545;252;234;235;land;false;forest;8
546;208;238;163;land;false;forest;8
547;169;230;188;land;false;forest;8
548;186;195;129;land;false;plains;8
549;102;242;248;land;false;jungle;1
550;206;187;172;land;false;jungle;1
551;215;252;172;land;false;jungle;1
552;219;199;133;land;false;forest;2
553;167;209;212;land;false;forest;2
554;175;168;245;land;true;plains;2
555;158;240;196;land;false;plains;5
556;233;181;237;land;false;plains;5
557;165;120;242;land;true;plains;5
558;118;250;197;land;true;plains;5
559;228;213;248;land;false;plains;5
560;196;148;231;land;false;plains;5
561;229;123;166;land;true;plains;5
562;74;237;221;land;true;plains;5
563;225;129;226;land;true;plains;5
564;132;239;185;land;true;plains;8
565;216;85;203;land;true;forest;7
566;142;198;167;land;true;forest;7
567;127;219;212;land;true;jungle;7
568;162;167;214;land;false;jungle;7
569;152;215;157;land;false;forest;7
570;180;247;228;land;false;forest;7
571;131;238;136;land;false;forest;7
572;144;159;245;land;true;forest;7
573;99;185;216;land;true;forest;7
574;100;212;200;land;false;forest;7
575;165;246;251;land;false;forest;7
576;204;213;165;land;false;forest;2
577;244;40;246;land;false;forest;2
578;254;118;131;land;false;plains;7
579;131;248;247;land;false;plains;7
580;202;250;138;land;false;plains;7
581;227;163;238;land;false;plains;7
582;100;209;226;land;false;plains;7
583;220;205;136;land;false;plains;7
584;168;223;109;land;false;plains;7
585;156;171;220;land;false;plains;7
586;159;196;199;land;false;plains;7
587;235;211;67;land;false;plains;7
588;234;183;144;land;false;plains;7
589;190;209;193;land;false;plains;7
590;180;246;224;land;false;mountain;7
591;202;90;215;land;false;mountain;7
592;169;213;227;land;false;plains;7
593;235;63;254;land;false;mountain;7
594;167;238;176;land;false;plains;7
595;232;235;99;land;false;plains;7
596;98;247;223;land;false;forest;5
597;192;234;229;land;false;forest;5
598;90;252;222;land;false;forest;5
599;245;191;163;land;false;forest;5
600;207;167;168;land;false;plains;1
601;224;140;210;land;false;plains;1
602;119;208;239;land;false;plains;1
603;236;150;134;land;false;plains;1
604;248;216;101;land;false;plains;1
605;138;225;248;land;false;plains;1
606;154;183;234;land;false;mountain;2
607;207;186;191;land;false;plains;2
608;202;228;189;land;false;plains;2
609;111;236;175;land;false;plains;2
610;155;181;254;land;false;plains;1
611;225;72;250;land;false;plains;1
612;243;216;228;land;false;plains;1
613;57;253;250;land;false;plains;1
614;207;161;221;land;false;plains;1
615;130;208;223;land;false;plains;1
616;232;245;98;land;false;plains;1
617;200;234;89;land;false;plains;1
618;252;235;42;land;false;plains;1
619;179;92;231;land;false;plains;2
620;129;184;225;land;false;plains;2
621;222;151;212;land;false;plains;2
622;207;137;214;land;false;plains;2
623;198;186;189;land;false;forest;2
624;231;202;229;land;false;desert;4
625;215;184;134;land;false;desert;4
626;120;225;184;land;false;desert;4
627;168;243;235;land;true;desert;4
628;250;51;228;land;true;desert;4
629;243;244;54;land;false;desert;4
630;177;191;216;land;true;plains;4
631;202;212;96;land;false;plains;2
632;101;184;252;land;false;plains;2
633;198;211;137;land;false;plains;2
634;220;211;121;land;false;desert;4
635;110;215;228;land;false;mountain;6
636;175;227;128;land;false;marsh;6
637;139;194;229;land;false;marsh;6
638;209;120;227;land;false;marsh;6
639;250;140;191;land;false;marsh;6
640;220;197;110;land;false;marsh;6
641;226;196;92;land;false;desert;10
642;194;218;109;land;false;plains;2
643;248;48;216;land;false;plains;2
644;151;124;253;land;false;plains;2
645;145;250;144;land;false;plains;2
646;155;152;243;land;false;plains;2
647;97;194;213;land;false;plains;2
648;239;130;203;land;false;plains;2
649;37;241;234;land;false;plains;4
650;48;244;225;land;false;plains;4
651;170;141;223;land;false;forest;2
652;254;197;114;land;false;forest;2
653;242;139;126;land;false;forest;2
654;182;214;245;land;false;plains;2
655;144;231;244;land;false;plains;2
656;182;156;163;land;false;plains;2
657;237;234;110;land;false;plains;2
658;123;241;154;land;false;plains;2
659;246;214;70;land;false;plains;2
660;195;79;231;land;false;mountain;2
661;75;250;218;land;true;jungle;2
662;194;230;209;land;false;jungle;2
663;121;247;179;land;true;jungle;2
664;99;220;215;land;true;jungle;2
665;223;227;57;land;true;jungle;2
666;251;181;236;land;false;jungle;2
667;254;185;172;land;true;jungle;2
668;215;213;220;land;false;jungle;2
669;191;156;247;land;false;plains;2
670;178;182;240;land;false;plains;2
671;246;242;188;land;true;plains;2
672;170;245;224;land;false;plains;5
673;230;202;201;land;false;plains;5
674;97;231;249;land;false;plains;5
675;214;218;211;land;false;plains;5
676;176;212;172;land;false;plains;5
677;221;218;155;land;false;forest;1
678;244;85;223;land;true;forest;1
679;167;213;206;land;false;plains;4
680;225;153;152;land;true;plains;4
681;251;183;81;land;true;plains;4
682;127;253;132;land;true;plains;4
683;229;224;105;land;true;plains;4
684;231;116;253;land;false;plains;4
685;191;162;158;land;false;plains;4
686;220;180;186;land;false;plains;4
687;162;222;236;land;false;forest;1
688;250;124;136;land;false;forest;1
689;130;236;207;land;false;forest;1
690;223;249;109;land;false;forest;1
691;244;179;164;land;false;forest;1
692;238;85;228;land;false;forest;1
693;242;160;224;land;false;forest;1
694;248;199;186;land;false;forest;1
695;251;231;100;land;false;forest;1
696;181;148;185;land;false;forest;1
697;222;235;95;land;false;forest;1
698;171;160;207;land;false;forest;1
699;208;207;129;land;false;forest;6
700;173;152;250;land;false;forest;6
701;111;247;142;land;false;forest;1
702;168;209;217;land;false;forest;1
703;221;207;177;land;false;forest;1
704;202;210;171;land;false;forest;1
705;105;151;245;land;true;plains;6
706;132;244;172;land;false;plains;6
707;204;134;164;land;false;plains;6
708;147;151;211;land;false;plains;6
709;193;238;197;land;false;plains;2
710;207;224;74;land;false;plains;2
711;186;181;199;land;false;plains;2
712;229;20;252;land;false;plains;2
713;229;156;127;land;false;forest;10
714;203;108;240;land;false;forest;10
715;222;146;233;land;false;forest;10
716;225;186;153;land;false;forest;10
717;217;240;89;land;false;desert;10
718;170;187;177;land;false;plains;1
719;210;139;195;land;false;plains;1
720;197;92;241;land;true;plains;1
721;247;127;218;land;false;plains;1
722;170;179;172;land;false;plains;1
723;216;160;170;land;false;plains;1
724;115;204;221;land;false;plains;1
725;218;238;171;land;true;plains;1
726;220;128;152;land;true;plains;1
727;208;87;214;land;false;plains;1
728;176;205;206;land;false;plains;1
729;245;234;147;land;true;plains;1
730;168;184;215;land;true;plains;1
731;235;13;254;land;true;plains;1
732;195;104;220;land;true;plains;8
733;224;133;180;land;true;plains;8
734;190;165;221;land;true;plains;8
735;252;205;82;land;true;plains;8
736;192;221;124;land;true;plains;8
737;166;186;207;land;true;jungle;2
738;240;204;183;land;true;jungle;2
739;190;227;157;land;false;plains;10
740;211;249;191;land;false;forest;2
741;228;144;223;land;false;plains;2
742;190;205;239;land;false;plains;2
743;166;247;131;land;false;plains;2
744;164;226;217;land;false;plains;2
745;253;151;128;land;false;plains;2
746;218;236;205;land;false;plains;2
747;47;245;235;land;false;plains;2
748;175;231;193;land;false;plains;2
749;169;234;247;land;false;desert;6
750;153;196;186;land;false;jungle;7
751;51;233;241;land;false;jungle;7
752;145;180;213;land;false;jungle;7
753;220;91;194;land;false;jungle;7
754;204;110;218;land;false;jungle;7
755;181;200;122;land;false;jungle;7
756;240;230;152;land;false;plains;2
757;84;242;252;land;false;plains;2
758;103;240;184;land;false;plains;1
759;97;210;249;land;false;plains;1
760;187;229;102;land;false;plains;1
761;212;248;138;land;false;plains;1
762;244;198;76;land;false;mountain;1
763;242;179;200;land;true;plains;8
764;183;175;232;land;false;plains;8
765;239;205;212;land;false;plains;8
766;244;126;234;land;true;plains;8
767;214;201;218;land;false;plains;8
768;236;215;49;land;false;forest;10
769;175;230;139;land;false;forest;10
770;201;228;187;land;false;plains;10
771;180;151;248;land;false;plains;10
772;249;191;84;land;false;plains;1
773;198;184;126;land;false;plains;1
774;245;179;145;land;false;plains;1
775;104;233;184;land;false;plains;1
776;168;251;168;land;false;jungle;1
777;202;172;170;land;false;jungle;1
778;252;52;213;land;false;jungle;1
779;228;129;202;land;true;desert;6
780;211;162;176;land;false;plains;7
781;236;206;86;land;false;plains;7
782;117;226;202;land;false;plains;7
783;245;216;161;land;false;plains;7
784;66;225;236;land;false;plains;7
785;150;202;152;land;false;plains;7
786;201;196;104;land;false;plains;7
787;246;144;134;land;false;forest;1
788;237;198;65;land;false;plains;1
789;158;125;253;land;false;plains;1
790;168;138;248;land;false;plains;1
791;243;24;247;land;false;forest;1
792;127;237;169;land;true;forest;1
793;209;216;252;land;false;plains;2
794;201;200;187;land;true;jungle;7
795;221;199;124;land;true;jungle;7
796;56;205;246;land;false;jungle;7
797;226;246;125;land;true;jungle;7
798;254;228;238;land;false;forest;1
799;193;211;211;land;false;forest;1
800;252;42;233;land;false;forest;1
801;149;215;152;land;false;forest;1
802;165;251;206;land;false;forest;1
803;209;238;78;land;false;forest;1
804;185;133;253;land;false;forest;1
805;254;170;140;land;false;forest;1
806;202;238;199;land;false;forest;1
807;236;145;200;land;false;forest;1
808;241;161;136;land;true;plains;8
809;61;234;214;land;true;plains;8
810;211;132;216;land;true;plains;8
811;52;209;246;land;true;plains;8
812;179;198;194;land;true;plains;8
813;171;173;221;land;true;plains;8
