5;industrial_complex;3652.00;9.60;1536.00;0.43;0
5;industrial_complex;3647.00;9.60;1542.00;3.09;0
5;air_base;3670.00;9.60;1540.00;6.11;0
5;naval_base;3629.00;9.50;1527.00;-0.46;13102
5;bunker;3654.00;9.60;1533.00;5.16;0
5;bunker;3674.00;9.70;1550.00;3.00;0
5;bunker;3676.00;9.70;1551.00;4.56;0
5;bunker;3624.00;9.60;1532.00;0.94;0
5;bunker;3638.00;9.60;1531.00;3.60;0
5;bunker;3687.00;9.60;1544.00;1.44;0
5;bunker;3645.00;9.60;1535.00;1.55;0
5;bunker;3666.00;9.60;1539.00;5.67;0
5;bunker;3665.00;9.70;1547.00;2.05;0
5;bunker;3624.00;9.60;1539.00;4.71;0
5;bunker;3653.00;9.60;1538.00;1.45;0
5;coastal_bunker;3625.00;9.50;1529.00;-0.46;0
5;dockyard;3627.00;9.50;1527.00;-0.46;0
5;anti_air_building;3667.00;9.70;1550.00;2.05;0
5;anti_air_building;3653.00;9.60;1542.00;6.18;0
5;anti_air_building;3668.00;9.60;1538.00;1.10;0
5;synthetic_refinery;3638.00;9.60;1533.00;5.22;0
5;radar_station;3656.00;9.60;1542.00;1.56;0
5;rocket_site;3639.00;9.60;1540.00;4.62;0
5;nuclear_reactor;3673.00;9.75;1537.00;5.83;0
6;arms_factory;3115.00;10.65;1831.00;4.99;0
6;arms_factory;3135.00;9.78;1825.00;1.38;0
6;arms_factory;3155.00;9.90;1837.00;4.04;0
6;arms_factory;3108.00;10.43;1824.00;5.60;0
6;arms_factory;3116.00;10.88;1818.00;3.44;0
6;arms_factory;3108.00;11.60;1809.00;4.64;0
6;industrial_complex;3102.00;10.23;1846.00;2.48;0
6;industrial_complex;3090.00;12.18;1819.00;4.05;0
6;industrial_complex;3072.00;9.82;1824.00;0.43;0
6;industrial_complex;3161.00;10.03;1840.00;3.09;0
6;industrial_complex;3137.00;9.98;1831.00;6.11;0
6;industrial_complex;3123.00;11.15;1849.00;3.95;0
6;air_base;3110.00;9.88;1830.00;5.16;0
6;naval_base;3066.00;9.50;1830.00;-1.67;13980
6;naval_base;3103.00;10.13;1854.00;-2.36;14902
6;naval_base;3088.00;10.57;1842.00;-2.20;14902
6;naval_base;3154.00;9.85;1845.00;-2.08;18129
6;naval_base;3147.00;9.68;1844.00;-2.82;18129
6;naval_base;3115.00;10.45;1854.00;-3.03;14903
6;bunker;3108.00;10.20;1849.00;5.67;0
6;bunker;3134.00;10.98;1832.00;2.05;0
6;bunker;3100.00;12.25;1809.00;4.71;0
6;bunker;3154.00;10.03;1833.00;1.45;0
6;bunker;3094.00;11.53;1812.00;4.11;0
6;bunker;3155.00;10.05;1843.00;0.50;0
6;bunker;3099.00;9.75;1841.00;2.05;0
6;bunker;3063.00;9.60;1829.00;6.18;0
6;bunker;3127.00;11.45;1839.00;1.10;0
6;coastal_bunker;3103.00;9.68;1855.00;-2.36;0
6;coastal_bunker;3168.00;9.57;1849.00;-3.28;0
6;coastal_bunker;3134.00;12.03;1844.00;-2.82;0
6;coastal_bunker;3074.00;9.63;1832.00;-3.39;0
6;coastal_bunker;3090.00;10.30;1843.00;-2.20;0
6;coastal_bunker;3123.00;11.07;1850.00;-3.03;0
6;dockyard;3090.00;10.30;1843.00;-2.20;0
6;anti_air_building;3141.00;9.80;1839.00;5.73;0
6;anti_air_building;3101.00;9.88;1843.00;2.12;0
6;anti_air_building;3111.00;10.48;1851.00;3.68;0
6;synthetic_refinery;3122.00;11.10;1843.00;0.06;0
6;radar_station;3115.00;10.45;1830.00;4.38;0
6;rocket_site;3132.00;11.10;1827.00;4.28;0
6;nuclear_reactor;3129.00;13.00;1822.00;2.12;0
7;arms_factory;1729.00;12.98;1821.00;4.04;0
7;arms_factory;1748.00;9.65;1844.00;5.60;0
7;arms_factory;1737.00;13.28;1821.00;3.44;0
7;arms_factory;1748.00;9.82;1841.00;4.64;0
7;arms_factory;1727.00;12.75;1819.00;2.48;0
7;arms_factory;1749.00;10.93;1836.00;4.05;0
7;industrial_complex;1735.00;13.35;1819.00;0.43;0
7;industrial_complex;1742.00;11.70;1834.00;3.09;0
7;industrial_complex;1731.00;13.53;1814.00;6.11;0
7;industrial_complex;1749.00;11.53;1834.00;3.95;0
7;industrial_complex;1750.00;12.05;1814.00;5.16;0
7;industrial_complex;1743.00;12.20;1832.00;3.00;0
7;air_base;1750.00;12.55;1822.00;4.56;0
7;naval_base;1766.00;9.73;1831.00;-4.07;15136
7;naval_base;1744.00;9.60;1847.00;-2.94;16706
7;naval_base;1717.00;9.50;1836.00;-1.95;19181
7;naval_base;1714.00;9.50;1819.00;-1.11;13798
7;naval_base;1755.00;9.60;1846.00;-3.73;16706
7;naval_base;1752.00;9.50;1800.00;-4.55;15137
7;naval_base;1774.00;9.50;1815.00;1.37;15136
7;naval_base;1771.00;9.60;1811.00;0.00;15137
7;naval_base;1726.00;9.60;1840.00;-2.94;19181
7;naval_base;1755.00;9.50;1801.00;0.79;15137
7;bunker;1758.00;11.35;1815.00;2.05;0
7;bunker;1735.00;13.28;1823.00;6.18;0
7;bunker;1740.00;12.13;1832.00;1.10;0
7;bunker;1751.00;11.70;1812.00;5.22;0
7;bunker;1742.00;12.50;1815.00;0.50;0
7;bunker;1746.00;9.75;1794.00;4.62;0
7;bunker;1765.00;10.05;1819.00;5.83;0
7;bunker;1749.00;12.73;1825.00;3.67;0
7;bunker;1745.00;9.90;1841.00;0.40;0
7;bunker;1731.00;11.55;1831.00;1.61;0
7;bunker;1765.00;10.20;1825.00;5.73;0
7;bunker;1739.00;12.93;1812.00;2.12;0
7;bunker;1759.00;10.05;1835.00;3.68;0
7;bunker;1718.00;9.88;1817.00;0.06;0
7;bunker;1737.00;9.73;1842.00;4.18;0
7;bunker;1762.00;9.82;1811.00;4.28;0
7;coastal_bunker;1778.00;9.50;1811.00;1.37;0
7;coastal_bunker;1719.00;9.60;1837.00;-1.95;0
7;coastal_bunker;1758.00;9.60;1843.00;-3.73;0
7;coastal_bunker;1747.00;9.50;1795.00;-4.55;0
7;coastal_bunker;1759.00;9.50;1804.00;0.00;0
7;coastal_bunker;1757.00;9.65;1803.00;0.79;0
7;coastal_bunker;1719.00;9.60;1827.00;-1.11;0
7;coastal_bunker;1746.00;9.60;1847.00;-2.94;0
7;coastal_bunker;1726.00;9.60;1840.00;-2.94;0
7;coastal_bunker;1771.00;9.60;1828.00;-4.07;0
7;dockyard;1767.00;9.50;1806.00;0.00;0
7;anti_air_building;1769.00;9.65;1819.00;1.07;0
7;anti_air_building;1743.00;12.45;1819.00;2.29;0
7;anti_air_building;1753.00;9.60;1845.00;0.13;0
7;synthetic_refinery;1745.00;12.07;1816.00;4.25;0
7;radar_station;1747.00;12.38;1821.00;5.63;0
7;rocket_site;1736.00;13.45;1815.00;2.19;0
7;nuclear_reactor;1751.00;9.63;1843.00;4.85;0
8;arms_factory;3298.00;10.05;1813.00;3.44;0
8;arms_factory;3290.00;9.95;1850.00;4.64;0
8;arms_factory;3300.00;10.20;1821.00;2.48;0
8;arms_factory;3305.00;10.18;1838.00;4.05;0
8;arms_factory;3312.00;10.00;1830.00;0.43;0
8;arms_factory;3296.00;10.20;1813.00;3.09;0
8;industrial_complex;3292.00;10.00;1806.00;6.11;0
8;industrial_complex;3332.00;10.15;1802.00;3.95;0
8;industrial_complex;3307.00;10.10;1812.00;5.16;0
8;industrial_complex;3314.00;9.95;1802.00;3.00;0
8;industrial_complex;3307.00;10.20;1819.00;4.56;0
8;industrial_complex;3336.00;9.93;1824.00;0.94;0
8;air_base;3300.00;10.15;1830.00;3.60;0
8;naval_base;3323.00;9.63;1841.00;-4.35;12565
8;naval_base;3339.00;9.55;1828.00;-3.61;12565
8;naval_base;3344.00;9.57;1818.00;-4.14;12564
8;naval_base;3274.00;9.60;1857.00;-2.62;15201
8;naval_base;3306.00;9.68;1851.00;-3.55;15202
8;bunker;3295.00;10.15;1819.00;1.45;0
8;bunker;3284.00;9.90;1853.00;4.11;0
8;bunker;3320.00;9.93;1811.00;0.50;0
8;bunker;3290.00;10.18;1843.00;2.05;0
8;bunker;3276.00;10.20;1818.00;6.18;0
8;bunker;3288.00;10.00;1799.00;1.10;0
8;bunker;3309.00;10.13;1826.00;5.22;0
8;bunker;3336.00;9.75;1821.00;0.50;0
8;bunker;3305.00;10.05;1797.00;4.62;0
8;bunker;3306.00;9.93;1842.00;5.83;0
8;coastal_bunker;3305.00;9.73;1851.00;-3.55;0
8;coastal_bunker;3310.00;9.93;1849.00;-3.25;0
8;coastal_bunker;3344.00;9.68;1823.00;1.33;0
8;coastal_bunker;3269.00;9.63;1858.00;-2.62;0
8;coastal_bunker;3344.00;9.57;1818.00;-4.14;0
8;dockyard;3338.00;9.73;1829.00;-3.61;0
8;anti_air_building;3332.00;9.78;1800.00;0.06;0
8;anti_air_building;3314.00;9.93;1810.00;4.18;0
8;anti_air_building;3279.00;9.93;1854.00;4.28;0
8;synthetic_refinery;3300.00;10.07;1818.00;2.12;0
8;radar_station;3306.00;10.18;1821.00;5.10;0
8;rocket_site;3310.00;10.07;1828.00;1.17;0
8;nuclear_reactor;3304.00;10.20;1790.00;4.18;0
9;arms_factory;2653.00;10.10;1817.00;2.48;0
9;arms_factory;2594.00;10.00;1824.00;4.05;0
9;arms_factory;2635.00;10.28;1808.00;0.43;0
9;arms_factory;2619.00;9.75;1866.00;3.09;0
9;arms_factory;2662.00;10.07;1816.00;6.11;0
9;arms_factory;2658.00;10.25;1805.00;3.95;0
9;industrial_complex;2645.00;9.82;1842.00;5.16;0
9;industrial_complex;2615.00;9.93;1817.00;3.00;0
9;industrial_complex;2631.00;9.65;1853.00;4.56;0
9;industrial_complex;2603.00;10.18;1806.00;0.94;0
9;industrial_complex;2627.00;10.20;1808.00;3.60;0
9;industrial_complex;2645.00;9.85;1831.00;1.44;0
9;air_base;2643.00;9.88;1851.00;1.55;0
9;naval_base;2613.00;9.50;1802.00;-0.32;14643
9;naval_base;2586.00;9.50;1809.00;-0.46;14643
9;naval_base;2636.00;9.75;1802.00;-0.42;14643
9;naval_base;2600.00;10.10;1830.00;-2.72;12295
9;naval_base;2617.00;9.50;1843.00;-1.25;12295
9;naval_base;2567.00;9.50;1827.00;-0.64;17751
9;naval_base;2648.00;9.88;1842.00;-3.66;14428
9;naval_base;2667.00;9.93;1833.00;-3.39;14428
9;naval_base;2663.00;10.30;1805.00;1.45;14427
9;bunker;2628.00;9.82;1857.00;5.22;0
9;bunker;2638.00;10.32;1814.00;0.50;0
9;bunker;2592.00;9.93;1828.00;4.62;0
9;bunker;2632.00;10.05;1824.00;5.83;0
9;bunker;2570.00;9.65;1826.00;3.67;0
9;bunker;2618.00;10.25;1810.00;0.40;0
9;bunker;2655.00;10.48;1810.00;1.61;0
9;bunker;2660.00;10.13;1837.00;5.73;0
9;bunker;2651.00;10.25;1829.00;2.12;0
9;bunker;2616.00;10.05;1818.00;3.68;0
9;coastal_bunker;2673.00;9.50;1826.00;1.25;0
9;coastal_bunker;2569.00;9.60;1831.00;-3.14;0
9;coastal_bunker;2588.00;9.73;1806.00;-0.46;0
9;coastal_bunker;2647.00;9.93;1850.00;-3.66;0
9;coastal_bunker;2612.00;9.50;1837.00;-2.72;0
9;coastal_bunker;2617.00;9.82;1841.00;-1.25;0
9;coastal_bunker;2631.00;9.50;1803.00;-0.42;0
9;coastal_bunker;2602.00;9.50;1803.00;-0.32;0
9;coastal_bunker;2663.00;10.25;1806.00;1.45;0
9;dockyard;2649.00;9.60;1841.00;-3.66;0
9;anti_air_building;2600.00;9.88;1823.00;2.63;0
9;anti_air_building;2624.00;9.88;1848.00;5.30;0
9;anti_air_building;2655.00;9.85;1830.00;1.68;0
9;synthetic_refinery;2625.00;9.75;1841.00;4.34;0
9;radar_station;2622.00;9.98;1833.00;0.52;0
9;rocket_site;2599.00;10.03;1815.00;2.29;0
9;nuclear_reactor;2574.00;9.60;1826.00;0.13;0
10;arms_factory;2980.00;9.90;1801.00;0.43;0
10;arms_factory;2995.00;10.00;1811.00;3.09;0
10;arms_factory;2995.00;10.05;1808.00;6.11;0
10;arms_factory;2997.00;10.03;1823.00;3.95;0
10;arms_factory;3004.00;9.98;1803.00;5.16;0
10;arms_factory;3021.00;9.95;1819.00;3.00;0
10;industrial_complex;2995.00;9.98;1814.00;4.56;0
10;industrial_complex;3005.00;10.10;1799.00;0.94;0
10;industrial_complex;3029.00;9.90;1810.00;3.60;0
10;industrial_complex;3008.00;10.00;1806.00;1.44;0
10;industrial_complex;2999.00;11.68;1790.00;1.55;0
10;industrial_complex;3018.00;9.88;1804.00;5.67;0
10;air_base;3022.00;9.80;1801.00;2.05;0
10;naval_base;2967.00;9.50;1800.00;-2.86;17555
10;naval_base;3037.00;9.70;1828.00;-2.86;17553
10;naval_base;3008.00;9.80;1830.00;-3.73;17553
10;naval_base;2993.00;9.63;1824.00;-3.57;17554
10;naval_base;3053.00;9.53;1826.00;-3.06;13980
10;naval_base;2996.00;9.63;1826.00;-2.70;17554
10;bunker;3008.00;9.85;1822.00;1.10;0
10;bunker;2997.00;9.78;1813.00;5.22;0
10;bunker;3006.00;11.23;1783.00;0.50;0
10;bunker;3024.00;9.88;1821.00;4.62;0
10;bunker;3043.00;10.15;1802.00;5.83;0
10;bunker;2987.00;11.57;1786.00;3.67;0
10;bunker;3025.00;11.55;1782.00;0.40;0
10;bunker;2987.00;9.70;1820.00;1.61;0
10;bunker;3021.00;9.82;1805.00;5.73;0
10;bunker;3059.00;9.85;1811.00;2.12;0
10;bunker;2981.00;10.03;1804.00;3.68;0
10;coastal_bunker;3001.00;9.68;1828.00;-1.75;0
10;coastal_bunker;2982.00;9.80;1816.00;-2.16;0
10;coastal_bunker;2972.00;9.50;1807.00;-2.86;0
10;coastal_bunker;3054.00;9.50;1827.00;-3.06;0
10;coastal_bunker;3035.00;9.82;1828.00;-2.86;0
10;coastal_bunker;2996.00;9.63;1826.00;-2.70;0
10;dockyard;3027.00;9.73;1830.00;-2.86;0
10;anti_air_building;3012.00;10.78;1792.00;0.57;0
10;anti_air_building;2986.00;9.78;1811.00;4.69;0
10;anti_air_building;2989.00;9.88;1807.00;5.90;0
10;synthetic_refinery;3027.00;10.63;1784.00;2.63;0
10;radar_station;3014.00;9.82;1805.00;6.09;0
10;rocket_site;3028.00;9.82;1794.00;1.68;0
10;nuclear_reactor;3048.00;9.70;1822.00;4.34;0
11;arms_factory;2715.00;9.60;1871.00;6.11;0
11;arms_factory;2706.00;9.60;1868.00;3.95;0
11;arms_factory;2707.00;9.65;1854.00;5.16;0
11;arms_factory;2690.00;9.73;1861.00;3.00;0
11;arms_factory;2720.00;9.60;1864.00;4.56;0
11;arms_factory;2714.00;9.60;1870.00;0.94;0
11;industrial_complex;2711.00;9.93;1867.00;3.60;0
11;industrial_complex;2699.00;9.60;1859.00;1.44;0
11;industrial_complex;2711.00;9.63;1860.00;1.55;0
11;industrial_complex;2724.00;9.60;1863.00;5.67;0
11;industrial_complex;2714.00;9.60;1856.00;2.05;0
11;industrial_complex;2703.00;9.60;1867.00;4.71;0
11;air_base;2691.00;9.90;1859.00;1.45;0
11;naval_base;2686.00;9.50;1864.00;-1.22;14428
11;naval_base;2710.00;9.75;1843.00;-3.93;16330
11;naval_base;2721.00;9.60;1867.00;-4.04;17165
11;bunker;2709.00;9.65;1841.00;6.18;0
11;bunker;2717.00;9.60;1867.00;1.10;0
11;bunker;2707.00;9.68;1863.00;5.22;0
11;coastal_bunker;2693.00;9.70;1868.00;-3.25;0
11;coastal_bunker;2718.00;9.60;1854.00;0.24;0
11;coastal_bunker;2708.00;9.65;1844.00;-3.93;0
11;dockyard;2711.00;9.60;1875.00;-3.25;0
11;anti_air_building;2694.00;9.60;1863.00;0.40;0
11;anti_air_building;2716.00;9.63;1873.00;1.61;0
11;anti_air_building;2693.00;9.85;1860.00;5.73;0
11;synthetic_refinery;2705.00;9.60;1873.00;2.12;0
11;radar_station;2706.00;9.65;1859.00;3.68;0
11;rocket_site;2703.00;9.60;1866.00;0.06;0
11;nuclear_reactor;2713.00;9.60;1872.00;4.18;0
12;arms_factory;3667.00;9.70;1643.00;5.16;0
12;arms_factory;3673.00;9.60;1636.00;3.00;0
12;arms_factory;3682.00;9.60;1620.00;4.56;0
12;arms_factory;3662.00;9.80;1625.00;0.94;0
12;arms_factory;3705.00;9.60;1628.00;3.60;0
12;arms_factory;3677.00;9.60;1623.00;1.44;0
12;industrial_complex;3676.00;9.60;1631.00;1.55;0
12;industrial_complex;3698.00;9.60;1621.00;5.67;0
12;industrial_complex;3675.00;9.60;1641.00;2.05;0
12;industrial_complex;3683.00;9.60;1631.00;4.71;0
12;industrial_complex;3666.00;9.70;1628.00;1.45;0
12;industrial_complex;3663.00;9.70;1643.00;4.11;0
12;air_base;3697.00;9.60;1617.00;0.50;0
12;bunker;3669.00;9.65;1636.00;2.05;0
12;bunker;3668.00;9.65;1645.00;6.18;0
12;bunker;3661.00;9.70;1637.00;1.10;0
12;bunker;3660.00;9.93;1630.00;5.22;0
12;bunker;3675.00;9.60;1632.00;0.50;0
12;bunker;3688.00;9.60;1619.00;4.62;0
12;bunker;3677.00;9.60;1626.00;5.83;0
12;bunker;3694.00;9.60;1618.00;3.67;0
12;bunker;3688.00;9.60;1624.00;0.40;0
12;bunker;3697.00;9.60;1623.00;1.61;0
12;bunker;3708.00;9.60;1628.00;5.73;0
12;bunker;3708.00;9.60;1621.00;2.12;0
12;bunker;3668.00;9.70;1634.00;3.68;0
12;anti_air_building;3662.00;9.80;1627.00;0.06;0
12;anti_air_building;3668.00;9.65;1625.00;4.18;0
12;anti_air_building;3663.00;9.75;1638.00;4.28;0
12;synthetic_refinery;3681.00;9.60;1632.00;2.12;0
12;radar_station;3688.00;9.60;1632.00;5.10;0
12;rocket_site;3683.00;9.60;1621.00;1.17;0
12;nuclear_reactor;3699.00;9.60;1624.00;4.18;0
13;arms_factory;1698.00;9.70;1801.00;4.56;0
13;arms_factory;1707.00;10.63;1807.00;0.94;0
13;arms_factory;1722.00;11.68;1815.00;3.60;0
13;arms_factory;1706.00;11.70;1797.00;1.44;0
13;arms_factory;1728.00;13.48;1806.00;1.55;0
13;arms_factory;1703.00;9.70;1809.00;5.67;0
13;industrial_complex;1714.00;11.57;1808.00;2.05;0
13;industrial_complex;1707.00;11.55;1794.00;4.71;0
13;industrial_complex;1723.00;11.63;1792.00;1.45;0
13;industrial_complex;1723.00;12.98;1808.00;4.11;0
13;industrial_complex;1696.00;9.60;1799.00;0.50;0
13;industrial_complex;1727.00;13.43;1812.00;2.05;0
13;air_base;1700.00;9.88;1796.00;6.18;0
13;naval_base;1691.00;9.50;1788.00;-0.38;15920
13;naval_base;1688.00;9.50;1808.00;-2.50;13798
